patch_id,seed,family,level,frac,method,true_label,prediction,confidence,correct,bounded_unknown,isolated_missing_frac,mask_overlap_centre,centre_erased_frac
17222,0,CF4,L4,0.5,lama,8,9,0.8826379776000977,0,False,0.9375,0.25,0.5
7987,0,CF4,L4,0.5,lama,4,7,0.8562738299369812,0,False,0.9375,0.25,0.5
14403,0,CF4,L4,0.5,lama,1,4,0.5790849924087524,0,False,0.9375,0.25,0.5
12904,0,CF4,L4,0.5,lama,1,2,0.5090810656547546,0,False,0.9375,0.25,0.5
1024,0,CF4,L4,0.5,lama,2,6,0.26608824729919434,0,False,0.9375,0.25,0.5
15700,0,CF4,L4,0.5,lama,3,0,0.9987824559211731,0,False,0.9375,0.25,0.5
12639,0,CF4,L4,0.5,lama,7,3,0.6013517379760742,0,False,0.9375,0.25,0.5
20658,0,CF4,L4,0.5,lama,4,1,0.22857995331287384,0,False,0.9375,0.25,0.5
2642,0,CF4,L4,0.5,lama,7,2,0.6391430497169495,0,False,0.9375,0.25,0.5
9392,0,CF4,L4,0.5,lama,9,2,0.5937077403068542,0,False,0.9375,0.25,0.5
23357,0,CF4,L4,0.5,lama,5,5,0.868852972984314,1,False,0.9375,0.25,0.5
15977,0,CF4,L4,0.5,lama,0,1,0.6517394781112671,0,False,0.9375,0.25,0.5
10440,0,CF4,L4,0.5,lama,0,0,0.9801249504089355,1,False,0.9375,0.25,0.5
14216,0,CF4,L4,0.5,lama,3,1,0.9904708862304688,0,False,0.9375,0.25,0.5
18353,0,CF4,L4,0.5,lama,7,7,0.9129971861839294,1,False,0.9375,0.25,0.5
17404,0,CF4,L4,0.5,lama,3,3,0.866426944732666,1,False,0.9375,0.25,0.5
8424,0,CF4,L4,0.5,lama,8,8,0.5489851832389832,1,False,0.9375,0.25,0.5
4744,0,CF4,L4,0.5,lama,8,2,0.6691765785217285,0,False,0.9375,0.25,0.5
18797,0,CF4,L4,0.5,lama,7,7,0.995668888092041,1,False,0.9375,0.25,0.5
3156,0,CF4,L4,0.5,lama,7,7,0.46043211221694946,1,False,0.9375,0.25,0.5
17024,0,CF4,L4,0.5,lama,2,2,0.7050389051437378,1,False,0.9375,0.25,0.5
7807,0,CF4,L4,0.5,lama,8,2,0.5207089185714722,0,False,0.9375,0.25,0.5
138,0,CF4,L4,0.5,lama,0,0,0.8185949325561523,1,False,0.9375,0.25,0.5
20222,0,CF4,L4,0.5,lama,2,7,0.5414726734161377,0,False,0.9375,0.25,0.5
24734,0,CF4,L4,0.5,lama,9,0,0.4457693099975586,0,False,0.9375,0.25,0.5
8909,0,CF4,L4,0.5,lama,0,0,0.9557033777236938,1,False,0.9375,0.25,0.5
4684,0,CF4,L4,0.5,lama,1,1,0.999248206615448,1,False,0.9375,0.25,0.5
15978,0,CF4,L4,0.5,lama,6,1,0.26345688104629517,0,False,0.9375,0.25,0.5
21495,0,CF4,L4,0.5,lama,7,7,0.7803552746772766,1,False,0.9375,0.25,0.5
5107,0,CF4,L4,0.5,lama,6,1,0.9662114381790161,0,False,0.9375,0.25,0.5
1914,0,CF4,L4,0.5,lama,2,9,0.7660938501358032,0,False,0.9375,0.25,0.5
21307,0,CF4,L4,0.5,lama,1,1,0.9999881982803345,1,False,0.9375,0.25,0.5
7178,0,CF4,L4,0.5,lama,4,4,0.6927882432937622,1,False,0.9375,0.25,0.5
13264,0,CF4,L4,0.5,lama,4,1,0.6677871942520142,0,False,0.9375,0.25,0.5
21507,0,CF4,L4,0.5,lama,1,1,0.9994353652000427,1,False,0.9375,0.25,0.5
8399,0,CF4,L4,0.5,lama,9,1,0.895624041557312,0,False,0.9375,0.25,0.5
4384,0,CF4,L4,0.5,lama,0,2,0.8723931312561035,0,False,0.9375,0.25,0.5
5820,0,CF4,L4,0.5,lama,0,1,0.9778088927268982,0,False,0.9375,0.25,0.5
22865,0,CF4,L4,0.5,lama,0,0,0.41037875413894653,1,False,0.9375,0.25,0.5
65,0,CF4,L4,0.5,lama,0,1,0.41039836406707764,0,False,0.9375,0.25,0.5
15494,0,CF4,L4,0.5,lama,6,6,0.6576201915740967,1,False,0.9375,0.25,0.5
