patch_id,seed,family,level,frac,method,true_label,prediction,confidence,correct,bounded_unknown,isolated_missing_frac,mask_overlap_centre,centre_erased_frac
17222,0,CF1,L4,0.5,zero_fill,8,0,0.2987654209136963,0,False,0.06640625,0.24609375,0.4921875
7987,0,CF1,L4,0.5,zero_fill,4,4,0.3081715703010559,1,False,0.0703125,0.228515625,0.45703125
14403,0,CF1,L4,0.5,zero_fill,1,5,0.2223866879940033,0,False,0.072265625,0.25390625,0.5078125
12904,0,CF1,L4,0.5,zero_fill,1,5,0.2044355571269989,0,False,0.064453125,0.25,0.5
1024,0,CF1,L4,0.5,zero_fill,2,9,0.15333124995231628,0,False,0.076171875,0.248046875,0.49609375
15700,0,CF1,L4,0.5,zero_fill,3,3,0.16388896107673645,1,False,0.06640625,0.2734375,0.546875
12639,0,CF1,L4,0.5,zero_fill,7,6,0.15143564343452454,0,False,0.0703125,0.23046875,0.4609375
20658,0,CF1,L4,0.5,zero_fill,4,9,0.14037521183490753,0,False,0.064453125,0.259765625,0.51953125
2642,0,CF1,L4,0.5,zero_fill,7,3,0.19128595292568207,0,False,0.076171875,0.23828125,0.4765625
9392,0,CF1,L4,0.5,zero_fill,9,3,0.27189934253692627,0,False,0.078125,0.2421875,0.484375
23357,0,CF1,L4,0.5,zero_fill,5,2,0.3359867334365845,0,False,0.060546875,0.255859375,0.51171875
15977,0,CF1,L4,0.5,zero_fill,0,0,0.20914405584335327,1,False,0.068359375,0.251953125,0.50390625
10440,0,CF1,L4,0.5,zero_fill,0,0,0.20703493058681488,1,False,0.083984375,0.248046875,0.49609375
14216,0,CF1,L4,0.5,zero_fill,3,5,0.172742560505867,0,False,0.060546875,0.236328125,0.47265625
18353,0,CF1,L4,0.5,zero_fill,7,5,0.2105042189359665,0,False,0.0703125,0.240234375,0.48046875
17404,0,CF1,L4,0.5,zero_fill,3,3,0.3137371838092804,1,False,0.072265625,0.23828125,0.4765625
8424,0,CF1,L4,0.5,zero_fill,8,5,0.3054608404636383,0,False,0.078125,0.259765625,0.51953125
4744,0,CF1,L4,0.5,zero_fill,8,5,0.2528378665447235,0,False,0.06640625,0.23046875,0.4609375
18797,0,CF1,L4,0.5,zero_fill,7,5,0.15162241458892822,0,False,0.087890625,0.24609375,0.4921875
3156,0,CF1,L4,0.5,zero_fill,7,0,0.24071945250034332,0,False,0.08203125,0.25390625,0.5078125
17024,0,CF1,L4,0.5,zero_fill,2,6,0.15291497111320496,0,False,0.052734375,0.23828125,0.4765625
7807,0,CF1,L4,0.5,zero_fill,8,0,0.33587417006492615,0,False,0.0703125,0.23828125,0.4765625
138,0,CF1,L4,0.5,zero_fill,0,6,0.2871900200843811,0,False,0.0703125,0.244140625,0.48828125
20222,0,CF1,L4,0.5,zero_fill,2,0,0.18611201643943787,0,False,0.05859375,0.232421875,0.46484375
24734,0,CF1,L4,0.5,zero_fill,9,0,0.23152083158493042,0,False,0.072265625,0.259765625,0.51953125
8909,0,CF1,L4,0.5,zero_fill,0,2,0.22721920907497406,0,False,0.046875,0.240234375,0.48046875
4684,0,CF1,L4,0.5,zero_fill,1,3,0.3758738338947296,0,False,0.0703125,0.240234375,0.48046875
15978,0,CF1,L4,0.5,zero_fill,6,3,0.3315434455871582,0,False,0.083984375,0.25,0.5
21495,0,CF1,L4,0.5,zero_fill,7,5,0.24206437170505524,0,False,0.078125,0.251953125,0.50390625
5107,0,CF1,L4,0.5,zero_fill,6,3,0.30403926968574524,0,False,0.072265625,0.25390625,0.5078125
1914,0,CF1,L4,0.5,zero_fill,2,6,0.19539868831634521,0,False,0.072265625,0.26171875,0.5234375
21307,0,CF1,L4,0.5,zero_fill,1,3,0.27513962984085083,0,False,0.05859375,0.240234375,0.48046875
7178,0,CF1,L4,0.5,zero_fill,4,3,0.18554849922657013,0,False,0.0546875,0.259765625,0.51953125
