patch_id,seed,family,level,frac,method,true_label,prediction,confidence,correct,bounded_unknown,isolated_missing_frac,mask_overlap_centre,centre_erased_frac
17222,0,CF1,L4,0.5,telea,8,8,0.9450985789299011,1,False,0.06640625,0.24609375,0.4921875
7987,0,CF1,L4,0.5,telea,4,4,0.5648630857467651,1,False,0.0703125,0.228515625,0.45703125
14403,0,CF1,L4,0.5,telea,1,4,0.7751554250717163,0,False,0.072265625,0.25390625,0.5078125
12904,0,CF1,L4,0.5,telea,1,1,0.6532307267189026,1,False,0.064453125,0.25,0.5
1024,0,CF1,L4,0.5,telea,2,2,0.6572840809822083,1,False,0.076171875,0.248046875,0.49609375
15700,0,CF1,L4,0.5,telea,3,0,0.9998781681060791,0,False,0.06640625,0.2734375,0.546875
12639,0,CF1,L4,0.5,telea,7,7,0.5917696356773376,1,False,0.0703125,0.23046875,0.4609375
20658,0,CF1,L4,0.5,telea,4,2,0.2794358432292938,0,False,0.064453125,0.259765625,0.51953125
2642,0,CF1,L4,0.5,telea,7,7,0.5359165072441101,1,False,0.076171875,0.23828125,0.4765625
9392,0,CF1,L4,0.5,telea,9,9,0.9293816685676575,1,False,0.078125,0.2421875,0.484375
23357,0,CF1,L4,0.5,telea,5,5,0.7984944581985474,1,False,0.060546875,0.255859375,0.51171875
15977,0,CF1,L4,0.5,telea,0,0,0.4414372444152832,1,False,0.068359375,0.251953125,0.50390625
10440,0,CF1,L4,0.5,telea,0,0,0.9913017749786377,1,False,0.083984375,0.248046875,0.49609375
14216,0,CF1,L4,0.5,telea,3,3,0.8928940296173096,1,False,0.060546875,0.236328125,0.47265625
18353,0,CF1,L4,0.5,telea,7,7,0.7648407220840454,1,False,0.0703125,0.240234375,0.48046875
17404,0,CF1,L4,0.5,telea,3,3,0.4312724471092224,1,False,0.072265625,0.23828125,0.4765625
8424,0,CF1,L4,0.5,telea,8,8,0.41731739044189453,1,False,0.078125,0.259765625,0.51953125
4744,0,CF1,L4,0.5,telea,8,8,0.5584445595741272,1,False,0.06640625,0.23046875,0.4609375
18797,0,CF1,L4,0.5,telea,7,7,0.9954987168312073,1,False,0.087890625,0.24609375,0.4921875
3156,0,CF1,L4,0.5,telea,7,7,0.9122018218040466,1,False,0.08203125,0.25390625,0.5078125
17024,0,CF1,L4,0.5,telea,2,2,0.866704523563385,1,False,0.052734375,0.23828125,0.4765625
7807,0,CF1,L4,0.5,telea,8,8,0.6811093091964722,1,False,0.0703125,0.23828125,0.4765625
138,0,CF1,L4,0.5,telea,0,0,0.9262371063232422,1,False,0.0703125,0.244140625,0.48828125
20222,0,CF1,L4,0.5,telea,2,2,0.999167799949646,1,False,0.05859375,0.232421875,0.46484375
24734,0,CF1,L4,0.5,telea,9,0,0.514318585395813,0,False,0.072265625,0.259765625,0.51953125
8909,0,CF1,L4,0.5,telea,0,0,0.6044232845306396,1,False,0.046875,0.240234375,0.48046875
4684,0,CF1,L4,0.5,telea,1,1,0.9948127269744873,1,False,0.0703125,0.240234375,0.48046875
15978,0,CF1,L4,0.5,telea,6,6,0.834425151348114,1,False,0.083984375,0.25,0.5
21495,0,CF1,L4,0.5,telea,7,7,0.6883718371391296,1,False,0.078125,0.251953125,0.50390625
5107,0,CF1,L4,0.5,telea,6,1,0.2618575692176819,0,False,0.072265625,0.25390625,0.5078125
1914,0,CF1,L4,0.5,telea,2,2,0.5457552671432495,1,False,0.072265625,0.26171875,0.5234375
21307,0,CF1,L4,0.5,telea,1,1,0.9994634985923767,1,False,0.05859375,0.240234375,0.48046875
7178,0,CF1,L4,0.5,telea,4,4,0.6932560801506042,1,False,0.0546875,0.259765625,0.51953125
13264,0,CF1,L4,0.5,telea,4,6,0.35799917578697205,0,False,0.0703125,0.251953125,0.50390625
21507,0,CF1,L4,0.5,telea,1,1,0.9864926934242249,1,False,0.06640625,0.240234375,0.48046875
8399,0,CF1,L4,0.5,telea,9,2,0.5648661255836487,0,False,0.06640625,0.240234375,0.48046875
4384,0,CF1,L4,0.5,telea,0,0,0.996278703212738,1,False,0.0546875,0.271484375,0.54296875
5820,0,CF1,L4,0.5,telea,0,1,0.39760154485702515,0,False,0.078125,0.255859375,0.51171875
22865,0,CF1,L4,0.5,telea,0,0,0.8506832718849182,1,False,0.048828125,0.24609375,0.4921875
