patch_id,seed,family,level,frac,method,true_label,prediction,confidence,correct,bounded_unknown,isolated_missing_frac,mask_overlap_centre,centre_erased_frac
17222,0,CF3,L3,0.3,lama,8,8,0.9616512656211853,1,False,0.9,0.1,0.125
7987,0,CF3,L3,0.3,lama,4,4,0.35388222336769104,1,False,0.9,0.1,0.125
14403,0,CF3,L3,0.3,lama,1,1,0.9012850522994995,1,False,0.9,0.1,0.125
12904,0,CF3,L3,0.3,lama,1,1,0.872464120388031,1,False,0.9,0.1,0.125
1024,0,CF3,L3,0.3,lama,2,2,0.6352775692939758,1,False,0.9,0.1,0.125
15700,0,CF3,L3,0.3,lama,3,0,0.9999929666519165,0,False,0.9,0.1,0.125
12639,0,CF3,L3,0.3,lama,7,1,0.8399901390075684,0,False,0.9,0.1,0.125
20658,0,CF3,L3,0.3,lama,4,1,0.48267167806625366,0,False,0.9,0.1,0.125
2642,0,CF3,L3,0.3,lama,7,7,0.4826260805130005,1,False,0.9,0.1,0.125
9392,0,CF3,L3,0.3,lama,9,9,0.9000020623207092,1,False,0.9,0.1,0.125
23357,0,CF3,L3,0.3,lama,5,5,0.9727027416229248,1,False,0.9,0.1,0.125
15977,0,CF3,L3,0.3,lama,0,0,0.8404262065887451,1,False,0.9,0.1,0.125
10440,0,CF3,L3,0.3,lama,0,0,0.997718870639801,1,False,0.9,0.1,0.125
14216,0,CF3,L3,0.3,lama,3,3,0.7408775091171265,1,False,0.9,0.1,0.125
18353,0,CF3,L3,0.3,lama,7,7,0.6864506006240845,1,False,0.9,0.1,0.125
17404,0,CF3,L3,0.3,lama,3,3,0.8376219868659973,1,False,0.9,0.1,0.125
8424,0,CF3,L3,0.3,lama,8,8,0.4003918766975403,1,False,0.9,0.1,0.125
4744,0,CF3,L3,0.3,lama,8,6,0.9378511905670166,0,False,0.9,0.1,0.125
18797,0,CF3,L3,0.3,lama,7,7,0.9916672110557556,1,False,0.9,0.1,0.125
3156,0,CF3,L3,0.3,lama,7,7,0.7943617105484009,1,False,0.9,0.1,0.125
17024,0,CF3,L3,0.3,lama,2,2,0.953150749206543,1,False,0.9,0.1,0.125
7807,0,CF3,L3,0.3,lama,8,8,0.9129696488380432,1,False,0.9,0.1,0.125
138,0,CF3,L3,0.3,lama,0,0,0.9977853298187256,1,False,0.9,0.1,0.125
20222,0,CF3,L3,0.3,lama,2,2,0.9999971389770508,1,False,0.9,0.1,0.125
24734,0,CF3,L3,0.3,lama,9,9,0.5650485754013062,1,False,0.9,0.1,0.125
8909,0,CF3,L3,0.3,lama,0,0,0.5010369420051575,1,False,0.9,0.1,0.125
4684,0,CF3,L3,0.3,lama,1,1,0.9996392726898193,1,False,0.9,0.1,0.125
15978,0,CF3,L3,0.3,lama,6,6,0.6833842992782593,1,False,0.9,0.1,0.125
21495,0,CF3,L3,0.3,lama,7,1,0.793764591217041,0,False,0.9,0.1,0.125
5107,0,CF3,L3,0.3,lama,6,1,0.6792311668395996,0,False,0.9,0.1,0.125
1914,0,CF3,L3,0.3,lama,2,3,0.3640667498111725,0,False,0.9,0.1,0.125
21307,0,CF3,L3,0.3,lama,1,1,0.9999948740005493,1,False,0.9,0.1,0.125
7178,0,CF3,L3,0.3,lama,4,4,0.614644467830658,1,False,0.9,0.1,0.125
13264,0,CF3,L3,0.3,lama,4,1,0.5876571536064148,0,False,0.9,0.1,0.125
21507,0,CF3,L3,0.3,lama,1,1,0.9997953772544861,1,False,0.9,0.1,0.125
8399,0,CF3,L3,0.3,lama,9,2,0.6993069052696228,0,False,0.9,0.1,0.125
4384,0,CF3,L3,0.3,lama,0,0,0.9931495785713196,1,False,0.9,0.1,0.125
5820,0,CF3,L3,0.3,lama,0,1,0.9669899940490723,0,False,0.9,0.1,0.125
22865,0,CF3,L3,0.3,lama,0,3,0.4868651032447815,0,False,0.9,0.1,0.125
65,0,CF3,L3,0.3,lama,0,0,0.5680916905403137,1,False,0.9,0.1,0.125
15494,0,CF3,L3,0.3,lama,6,6,0.3738320767879486,1,False,0.9,0.1,0.125
2327,0,CF3,L3,0.3,lama,5,5,0.9091134667396545,1,False,0.9,0.1,0.125
24596,0,CF3,L3,0.3,lama,7,6,0.8731717467308044,0,False,0.9,0.1,0.125
3825,0,CF3,L3,0.3,lama,5,5,0.8500568270683289,1,False,0.9,0.1,0.125
17168,0,CF3,L3,0.3,lama,7,2,0.5810787677764893,0,False,0.9,0.1,0.125
4357,0,CF3,L3,0.3,lama,3,3,0.976421594619751,1,False,0.9,0.1,0.125
2364,0,CF3,L3,0.3,lama,9,9,0.7824397683143616,1,False,0.9,0.1,0.125
8703,0,CF3,L3,0.3,lama,9,9,0.9503536224365234,1,False,0.9,0.1,0.125
19390,0,CF3,L3,0.3,lama,9,9,0.8444985151290894,1,False,0.9,0.1,0.125
17853,0,CF3,L3,0.3,lama,6,2,0.5567888021469116,0,False,0.9,0.1,0.125
4930,0,CF3,L3,0.3,lama,4,1,0.5516557097434998,0,False,0.9,0.1,0.125
5314,0,CF3,L3,0.3,lama,8,8,0.9870564937591553,1,False,0.9,0.1,0.125
4478,0,CF3,L3,0.3,lama,8,8,0.9006123542785645,1,False,0.9,0.1,0.125
23679,0,CF3,L3,0.3,lama,4,1,0.9574928283691406,0,False,0.9,0.1,0.125
5449,0,CF3,L3,0.3,lama,1,1,0.9357584714889526,1,False,0.9,0.1,0.125
24183,0,CF3,L3,0.3,lama,0,0,0.6360959410667419,1,False,0.9,0.1,0.125
20842,0,CF3,L3,0.3,lama,3,5,0.5190145373344421,0,False,0.9,0.1,0.125
18825,0,CF3,L3,0.3,lama,9,0,0.7120629549026489,0,False,0.9,0.1,0.125
6265,0,CF3,L3,0.3,lama,1,1,0.9083278775215149,1,False,0.9,0.1,0.125
24932,0,CF3,L3,0.3,lama,4,2,0.32863834500312805,0,False,0.9,0.1,0.125
14427,0,CF3,L3,0.3,lama,8,3,0.41081446409225464,0,False,0.9,0.1,0.125
3740,0,CF3,L3,0.3,lama,7,7,0.730155348777771,1,False,0.9,0.1,0.125
16809,0,CF3,L3,0.3,lama,9,7,0.9488958120346069,0,False,0.9,0.1,0.125
1136,0,CF3,L3,0.3,lama,1,1,0.8425241112709045,1,False,0.9,0.1,0.125
25757,0,CF3,L3,0.3,lama,5,5,0.8645416498184204,1,False,0.9,0.1,0.125
7356,0,CF3,L3,0.3,lama,4,4,0.7021926641464233,1,False,0.9,0.1,0.125
12298,0,CF3,L3,0.3,lama,0,0,0.9546824097633362,1,False,0.9,0.1,0.125
5700,0,CF3,L3,0.3,lama,3,3,0.4307127594947815,1,False,0.9,0.1,0.125
22753,0,CF3,L3,0.3,lama,6,6,0.911437451839447,1,False,0.9,0.1,0.125
16813,0,CF3,L3,0.3,lama,6,6,0.4707203805446625,1,False,0.9,0.1,0.125
7373,0,CF3,L3,0.3,lama,8,3,0.6779049038887024,0,False,0.9,0.1,0.125
20149,0,CF3,L3,0.3,lama,2,2,0.9123973846435547,1,False,0.9,0.1,0.125
15874,0,CF3,L3,0.3,lama,9,9,0.9432987570762634,1,False,0.9,0.1,0.125
26011,0,CF3,L3,0.3,lama,0,0,0.8653386235237122,1,False,0.9,0.1,0.125
4196,0,CF3,L3,0.3,lama,9,9,0.39921632409095764,1,False,0.9,0.1,0.125
11227,0,CF3,L3,0.3,lama,3,4,0.6784927845001221,0,False,0.9,0.1,0.125
15736,0,CF3,L3,0.3,lama,3,3,0.5626017451286316,1,False,0.9,0.1,0.125
6339,0,CF3,L3,0.3,lama,6,6,0.38365843892097473,1,False,0.9,0.1,0.125
25704,0,CF3,L3,0.3,lama,2,2,0.8456379175186157,1,False,0.9,0.1,0.125
3190,0,CF3,L3,0.3,lama,7,1,0.7068890333175659,0,False,0.9,0.1,0.125
737,0,CF3,L3,0.3,lama,4,3,0.3075222373008728,0,False,0.9,0.1,0.125
22875,0,CF3,L3,0.3,lama,9,9,0.9948139190673828,1,False,0.9,0.1,0.125
22749,0,CF3,L3,0.3,lama,3,3,0.6820353865623474,1,False,0.9,0.1,0.125
22998,0,CF3,L3,0.3,lama,3,3,0.9968703389167786,1,False,0.9,0.1,0.125
24210,0,CF3,L3,0.3,lama,5,5,0.6386798024177551,1,False,0.9,0.1,0.125
6800,0,CF3,L3,0.3,lama,4,4,0.8917409777641296,1,False,0.9,0.1,0.125
16602,0,CF3,L3,0.3,lama,9,9,0.612206220626831,1,False,0.9,0.1,0.125
10822,0,CF3,L3,0.3,lama,6,6,0.8783402442932129,1,False,0.9,0.1,0.125
12822,0,CF3,L3,0.3,lama,1,1,0.999996542930603,1,False,0.9,0.1,0.125
12758,0,CF3,L3,0.3,lama,5,5,0.9468640685081482,1,False,0.9,0.1,0.125
21144,0,CF3,L3,0.3,lama,4,4,0.9339777231216431,1,False,0.9,0.1,0.125
4900,0,CF3,L3,0.3,lama,6,6,0.8965433239936829,1,False,0.9,0.1,0.125
22888,0,CF3,L3,0.3,lama,9,9,0.9975067973136902,1,False,0.9,0.1,0.125
19935,0,CF3,L3,0.3,lama,9,3,0.3828686773777008,0,False,0.9,0.1,0.125
21896,0,CF3,L3,0.3,lama,7,7,0.9705986976623535,1,False,0.9,0.1,0.125
3475,0,CF3,L3,0.3,lama,3,1,0.5873686671257019,0,False,0.9,0.1,0.125
16171,0,CF3,L3,0.3,lama,0,0,0.9996803998947144,1,False,0.9,0.1,0.125
4672,0,CF3,L3,0.3,lama,4,4,0.4675455093383789,1,False,0.9,0.1,0.125
10146,0,CF3,L3,0.3,lama,2,2,0.980463445186615,1,False,0.9,0.1,0.125
9207,0,CF3,L3,0.3,lama,7,7,0.5918170809745789,1,False,0.9,0.1,0.125
17745,0,CF3,L3,0.3,lama,9,2,0.9987339377403259,0,False,0.9,0.1,0.125
432,0,CF3,L3,0.3,lama,7,7,0.5282995700836182,1,False,0.9,0.1,0.125
6608,0,CF3,L3,0.3,lama,4,4,0.9616566896438599,1,False,0.9,0.1,0.125
25769,0,CF3,L3,0.3,lama,9,9,0.9593216776847839,1,False,0.9,0.1,0.125
14774,0,CF3,L3,0.3,lama,3,3,0.9818785786628723,1,False,0.9,0.1,0.125
21627,0,CF3,L3,0.3,lama,4,4,0.7494549751281738,1,False,0.9,0.1,0.125
8133,0,CF3,L3,0.3,lama,2,2,0.9999734163284302,1,False,0.9,0.1,0.125
12554,0,CF3,L3,0.3,lama,4,4,0.9973191618919373,1,False,0.9,0.1,0.125
10856,0,CF3,L3,0.3,lama,1,1,0.900070071220398,1,False,0.9,0.1,0.125
15931,0,CF3,L3,0.3,lama,3,3,0.9922411441802979,1,False,0.9,0.1,0.125
2367,0,CF3,L3,0.3,lama,2,2,0.7037296295166016,1,False,0.9,0.1,0.125
25563,0,CF3,L3,0.3,lama,7,2,0.5742208361625671,0,False,0.9,0.1,0.125
6748,0,CF3,L3,0.3,lama,2,2,0.9972368478775024,1,False,0.9,0.1,0.125
5368,0,CF3,L3,0.3,lama,8,8,0.9725989699363708,1,False,0.9,0.1,0.125
25951,0,CF3,L3,0.3,lama,6,6,0.9546359181404114,1,False,0.9,0.1,0.125
22082,0,CF3,L3,0.3,lama,7,7,0.996087908744812,1,False,0.9,0.1,0.125
19301,0,CF3,L3,0.3,lama,4,4,0.9939677715301514,1,False,0.9,0.1,0.125
