patch_id,seed,family,level,frac,method,true_label,prediction,confidence,correct,bounded_unknown,isolated_missing_frac,mask_overlap_centre,centre_erased_frac
17222,0,CF4,L1,0.05,dictlearn,8,8,0.9850494265556335,1,False,0.5,0.0,0.0
7987,0,CF4,L1,0.05,dictlearn,4,4,0.3705194294452667,1,False,0.5,0.0,0.0
14403,0,CF4,L1,0.05,dictlearn,1,1,0.41267120838165283,1,False,0.5,0.0,0.0
12904,0,CF4,L1,0.05,dictlearn,1,1,0.7540231943130493,1,False,0.5,0.0,0.0
1024,0,CF4,L1,0.05,dictlearn,2,2,0.8156527876853943,1,False,0.5,0.0,0.0
15700,0,CF4,L1,0.05,dictlearn,3,0,0.9999985694885254,0,False,0.5,0.0,0.0
12639,0,CF4,L1,0.05,dictlearn,7,7,0.8151941895484924,1,False,0.5,0.0,0.0
20658,0,CF4,L1,0.05,dictlearn,4,2,0.4159443974494934,0,False,0.5,0.0,0.0
2642,0,CF4,L1,0.05,dictlearn,7,7,0.7430422902107239,1,False,0.5,0.0,0.0
9392,0,CF4,L1,0.05,dictlearn,9,9,0.9795193076133728,1,False,0.5,0.0,0.0
23357,0,CF4,L1,0.05,dictlearn,5,5,0.6392085552215576,1,False,0.5,0.0,0.0
15977,0,CF4,L1,0.05,dictlearn,0,0,0.743253767490387,1,False,0.5,0.0,0.0
10440,0,CF4,L1,0.05,dictlearn,0,0,0.9991284012794495,1,False,0.5,0.0,0.0
14216,0,CF4,L1,0.05,dictlearn,3,3,0.8617899417877197,1,False,0.5,0.0,0.0
18353,0,CF4,L1,0.05,dictlearn,7,7,0.9308363795280457,1,False,0.5,0.0,0.0
17404,0,CF4,L1,0.05,dictlearn,3,9,0.4926008880138397,0,False,0.5,0.0,0.0
8424,0,CF4,L1,0.05,dictlearn,8,8,0.47646600008010864,1,False,0.5,0.0,0.0
4744,0,CF4,L1,0.05,dictlearn,8,6,0.517935574054718,0,False,0.5,0.0,0.0
18797,0,CF4,L1,0.05,dictlearn,7,7,0.9995561242103577,1,False,0.5,0.0,0.0
3156,0,CF4,L1,0.05,dictlearn,7,7,0.9906919598579407,1,False,0.5,0.0,0.0
17024,0,CF4,L1,0.05,dictlearn,2,2,0.9524532556533813,1,False,0.5,0.0,0.0
7807,0,CF4,L1,0.05,dictlearn,8,8,0.965146541595459,1,False,0.5,0.0,0.0
138,0,CF4,L1,0.05,dictlearn,0,0,0.9985332489013672,1,False,0.5,0.0,0.0
20222,0,CF4,L1,0.05,dictlearn,2,2,0.9999889135360718,1,False,0.5,0.0,0.0
24734,0,CF4,L1,0.05,dictlearn,9,0,0.6903632283210754,0,False,0.5,0.0,0.0
8909,0,CF4,L1,0.05,dictlearn,0,0,0.9339694380760193,1,False,0.5,0.0,0.0
4684,0,CF4,L1,0.05,dictlearn,1,1,0.9993976354598999,1,False,0.5,0.0,0.0
15978,0,CF4,L1,0.05,dictlearn,6,6,0.8547070026397705,1,False,0.5,0.0,0.0
21495,0,CF4,L1,0.05,dictlearn,7,7,0.8630322813987732,1,False,0.5,0.0,0.0
5107,0,CF4,L1,0.05,dictlearn,6,1,0.4017212390899658,0,False,0.5,0.0,0.0
1914,0,CF4,L1,0.05,dictlearn,2,2,0.87506103515625,1,False,0.5,0.0,0.0
21307,0,CF4,L1,0.05,dictlearn,1,1,0.9999902248382568,1,False,0.5,0.0,0.0
7178,0,CF4,L1,0.05,dictlearn,4,4,0.729863703250885,1,False,0.5,0.0,0.0
13264,0,CF4,L1,0.05,dictlearn,4,6,0.46332886815071106,0,False,0.5,0.0,0.0
21507,0,CF4,L1,0.05,dictlearn,1,1,0.9972192049026489,1,False,0.5,0.0,0.0
8399,0,CF4,L1,0.05,dictlearn,9,2,0.7305616736412048,0,False,0.5,0.0,0.0
4384,0,CF4,L1,0.05,dictlearn,0,0,0.9994012117385864,1,False,0.5,0.0,0.0
5820,0,CF4,L1,0.05,dictlearn,0,1,0.7819855213165283,0,False,0.5,0.0,0.0
22865,0,CF4,L1,0.05,dictlearn,0,0,0.9729523062705994,1,False,0.5,0.0,0.0
65,0,CF4,L1,0.05,dictlearn,0,0,0.6762601137161255,1,False,0.5,0.0,0.0
15494,0,CF4,L1,0.05,dictlearn,6,6,0.721367359161377,1,False,0.5,0.0,0.0
2327,0,CF4,L1,0.05,dictlearn,5,5,0.952019989490509,1,False,0.5,0.0,0.0
24596,0,CF4,L1,0.05,dictlearn,7,6,0.7673841714859009,0,False,0.5,0.0,0.0
3825,0,CF4,L1,0.05,dictlearn,5,5,0.6706666350364685,1,False,0.5,0.0,0.0
17168,0,CF4,L1,0.05,dictlearn,7,7,0.9345665574073792,1,False,0.5,0.0,0.0
4357,0,CF4,L1,0.05,dictlearn,3,3,0.5705300569534302,1,False,0.5,0.0,0.0
2364,0,CF4,L1,0.05,dictlearn,9,9,0.8295108675956726,1,False,0.5,0.0,0.0
8703,0,CF4,L1,0.05,dictlearn,9,9,0.9802875518798828,1,False,0.5,0.0,0.0
19390,0,CF4,L1,0.05,dictlearn,9,9,0.9868883490562439,1,False,0.5,0.0,0.0
17853,0,CF4,L1,0.05,dictlearn,6,2,0.29686209559440613,0,False,0.5,0.0,0.0
4930,0,CF4,L1,0.05,dictlearn,4,1,0.7710466980934143,0,False,0.5,0.0,0.0
