patch_id,seed,family,level,frac,method,true_label,prediction,confidence,correct,bounded_unknown,isolated_missing_frac,mask_overlap_centre,centre_erased_frac
17222,0,CF2,L3,0.3,bilinear,8,2,0.8161154985427856,0,False,0.6963788300835655,0.479108635097493,0.671875
7987,0,CF2,L3,0.3,bilinear,4,3,0.5796060562133789,0,False,0.7386018237082067,0.3586626139817629,0.4609375
14403,0,CF2,L3,0.3,bilinear,1,4,0.538314163684845,0,False,0.672316384180791,0.4209039548022599,0.58203125
12904,0,CF2,L3,0.3,bilinear,1,0,0.6271729469299316,0,False,0.779891304347826,0.6358695652173914,0.9140625
1024,0,CF2,L3,0.3,bilinear,2,2,0.44161441922187805,1,False,0.7226890756302521,0.5714285714285714,0.796875
15700,0,CF2,L3,0.3,bilinear,3,0,0.9999548196792603,0,False,0.6875,0.40773809523809523,0.53515625
12639,0,CF2,L3,0.3,bilinear,7,7,0.5360047221183777,1,False,0.6656151419558359,0.35962145110410093,0.4453125
20658,0,CF2,L3,0.3,bilinear,4,2,0.3669132888317108,0,False,0.6883116883116883,0.2701298701298701,0.40625
2642,0,CF2,L3,0.3,bilinear,7,9,0.38538676500320435,0,False,0.8176470588235294,0.5411764705882353,0.71875
9392,0,CF2,L3,0.3,bilinear,9,9,0.6989926099777222,1,False,0.7723076923076924,0.38461538461538464,0.48828125
23357,0,CF2,L3,0.3,bilinear,5,6,0.5633992552757263,0,False,0.6742209631728046,0.37110481586402266,0.51171875
15977,0,CF2,L3,0.3,bilinear,0,6,0.5868921279907227,0,False,0.6226415094339622,0.5220125786163522,0.6484375
10440,0,CF2,L3,0.3,bilinear,0,0,0.3575693964958191,1,False,0.8123076923076923,0.3723076923076923,0.47265625
14216,0,CF2,L3,0.3,bilinear,3,0,0.2474995106458664,0,False,0.7850467289719626,0.5397196261682243,0.90234375
18353,0,CF2,L3,0.3,bilinear,7,7,0.48584580421447754,1,False,0.7301587301587301,0.5873015873015873,0.72265625
17404,0,CF2,L3,0.3,bilinear,3,3,0.3448314964771271,1,False,0.6559139784946236,0.5026881720430108,0.73046875
8424,0,CF2,L3,0.3,bilinear,8,8,0.4349777102470398,1,False,0.6731843575418994,0.3854748603351955,0.5390625
4744,0,CF2,L3,0.3,bilinear,8,8,0.8142227530479431,1,False,0.7313019390581718,0.3850415512465374,0.54296875
18797,0,CF2,L3,0.3,bilinear,7,7,0.9858074188232422,1,False,0.7351190476190477,0.30952380952380953,0.40625
3156,0,CF2,L3,0.3,bilinear,7,7,0.9856612682342529,1,False,0.7042682926829268,0.28353658536585363,0.36328125
17024,0,CF2,L3,0.3,bilinear,2,2,0.7196004390716553,1,False,0.657074340527578,0.38848920863309355,0.6328125
7807,0,CF2,L3,0.3,bilinear,8,6,0.6107174158096313,0,False,0.8272727272727273,0.6,0.7734375
138,0,CF2,L3,0.3,bilinear,0,3,0.5430209040641785,0,False,0.7528604118993135,0.3501144164759725,0.59765625
20222,0,CF2,L3,0.3,bilinear,2,2,0.8429424166679382,1,False,0.7361963190184049,0.6871165644171779,0.875
24734,0,CF2,L3,0.3,bilinear,9,9,0.5411217212677002,1,False,0.7685459940652819,0.3798219584569733,0.5
8909,0,CF2,L3,0.3,bilinear,0,0,0.975426197052002,1,False,0.7134146341463414,0.45121951219512196,0.578125
4684,0,CF2,L3,0.3,bilinear,1,2,0.257779061794281,0,False,0.7728459530026109,0.5326370757180157,0.796875
15978,0,CF2,L3,0.3,bilinear,6,6,0.7479282021522522,1,False,0.7275641025641025,0.5192307692307693,0.6328125
21495,0,CF2,L3,0.3,bilinear,7,7,0.45953744649887085,1,False,0.7097625329815304,0.5408970976253298,0.80078125
5107,0,CF2,L3,0.3,bilinear,6,3,0.5039534568786621,0,False,0.7455012853470437,0.37532133676092544,0.5703125
1914,0,CF2,L3,0.3,bilinear,2,2,0.3938639163970947,1,False,0.8,0.41,0.640625
21307,0,CF2,L3,0.3,bilinear,1,1,0.999944806098938,1,False,0.689873417721519,0.28164556962025317,0.34765625
7178,0,CF2,L3,0.3,bilinear,4,0,0.4206485152244568,0,False,0.7313915857605178,0.6763754045307443,0.81640625
13264,0,CF2,L3,0.3,bilinear,4,0,0.7260563969612122,0,False,0.7918660287081339,0.562200956937799,0.91796875
21507,0,CF2,L3,0.3,bilinear,1,1,0.9969808459281921,1,False,0.6277602523659306,0.35962145110410093,0.4453125
8399,0,CF2,L3,0.3,bilinear,9,2,0.8474083542823792,0,False,0.6424050632911392,0.34810126582278483,0.4296875
4384,0,CF2,L3,0.3,bilinear,0,0,0.9978455305099487,1,False,0.6936936936936937,0.34534534534534533,0.44921875
5820,0,CF2,L3,0.3,bilinear,0,1,0.5138190984725952,0,False,0.6346153846153846,0.3717948717948718,0.453125
22865,0,CF2,L3,0.3,bilinear,0,6,0.22435806691646576,0,False,0.7151898734177216,0.25316455696202533,0.3125
65,0,CF2,L3,0.3,bilinear,0,0,0.42763227224349976,1,False,0.7638483965014577,0.641399416909621,0.859375
15494,0,CF2,L3,0.3,bilinear,6,6,0.36514246463775635,1,False,0.7604790419161677,0.45209580838323354,0.58984375
2327,0,CF2,L3,0.3,bilinear,5,5,0.9614846110343933,1,False,0.6645161290322581,0.5870967741935483,0.7109375
24596,0,CF2,L3,0.3,bilinear,7,0,0.5526517033576965,0,False,0.7827380952380952,0.31547619047619047,0.4140625
3825,0,CF2,L3,0.3,bilinear,5,5,0.5218115448951721,1,False,0.7239583333333334,0.4505208333333333,0.67578125
17168,0,CF2,L3,0.3,bilinear,7,7,0.9691919088363647,1,False,0.6846361185983828,0.18059299191374664,0.26171875
4357,0,CF2,L3,0.3,bilinear,3,0,0.39339858293533325,0,False,0.7607361963190185,0.5153374233128835,0.65625
2364,0,CF2,L3,0.3,bilinear,9,5,0.8903728723526001,0,False,0.7894736842105263,0.6038781163434903,0.8515625
8703,0,CF2,L3,0.3,bilinear,9,9,0.5567920804023743,1,False,0.7412935323383084,0.5199004975124378,0.81640625
19390,0,CF2,L3,0.3,bilinear,9,5,0.5471325516700745,0,False,0.7372654155495979,0.4262734584450402,0.62109375
17853,0,CF2,L3,0.3,bilinear,6,2,0.522747278213501,0,False,0.6786703601108033,0.4182825484764543,0.58984375
4930,0,CF2,L3,0.3,bilinear,4,4,0.8508173227310181,1,False,0.7102803738317757,0.3925233644859813,0.65625
5314,0,CF2,L3,0.3,bilinear,8,8,0.6155474781990051,1,False,0.7204610951008645,0.2824207492795389,0.3828125
4478,0,CF2,L3,0.3,bilinear,8,8,0.7091431617736816,1,False,0.7240437158469946,0.4453551912568306,0.63671875
23679,0,CF2,L3,0.3,bilinear,4,2,0.5980485677719116,0,False,0.6910569105691057,0.5284552845528455,0.76171875
5449,0,CF2,L3,0.3,bilinear,1,2,0.395609974861145,0,False,0.7331606217616581,0.3601036269430052,0.54296875
24183,0,CF2,L3,0.3,bilinear,0,0,0.937386155128479,1,False,0.7348703170028819,0.4783861671469741,0.6484375
20842,0,CF2,L3,0.3,bilinear,3,3,0.8065617680549622,1,False,0.7112462006079028,0.6534954407294833,0.83984375
18825,0,CF2,L3,0.3,bilinear,9,0,0.47549760341644287,0,False,0.5757575757575758,0.4,0.515625
6265,0,CF2,L3,0.3,bilinear,1,1,0.7952902913093567,1,False,0.6386292834890965,0.35202492211838005,0.44140625
24932,0,CF2,L3,0.3,bilinear,4,2,0.715838611125946,0,False,0.703030303030303,0.5909090909090909,0.76171875
14427,0,CF2,L3,0.3,bilinear,8,2,0.2735966145992279,0,False,0.7,0.43529411764705883,0.578125
3740,0,CF2,L3,0.3,bilinear,7,7,0.7202543020248413,1,False,0.6787878787878788,0.5060606060606061,0.65234375
