patch_id,seed,family,level,frac,method,true_label,prediction,confidence,correct,bounded_unknown,isolated_missing_frac,mask_overlap_centre,centre_erased_frac
17222,0,CF2,L3,0.3,zero_fill,8,7,0.4449821710586548,0,False,0.6963788300835655,0.479108635097493,0.671875
7987,0,CF2,L3,0.3,zero_fill,4,1,0.9469457864761353,0,False,0.7386018237082067,0.3586626139817629,0.4609375
14403,0,CF2,L3,0.3,zero_fill,1,5,0.3543311357498169,0,False,0.672316384180791,0.4209039548022599,0.58203125
12904,0,CF2,L3,0.3,zero_fill,1,7,0.4217500388622284,0,False,0.779891304347826,0.6358695652173914,0.9140625
1024,0,CF2,L3,0.3,zero_fill,2,2,0.5355697274208069,1,False,0.7226890756302521,0.5714285714285714,0.796875
15700,0,CF2,L3,0.3,zero_fill,3,8,0.6073015928268433,0,False,0.6875,0.40773809523809523,0.53515625
12639,0,CF2,L3,0.3,zero_fill,7,6,0.2831169664859772,0,False,0.6656151419558359,0.35962145110410093,0.4453125
20658,0,CF2,L3,0.3,zero_fill,4,7,0.4686095714569092,0,False,0.6883116883116883,0.2701298701298701,0.40625
2642,0,CF2,L3,0.3,zero_fill,7,4,0.7251344919204712,0,False,0.8176470588235294,0.5411764705882353,0.71875
9392,0,CF2,L3,0.3,zero_fill,9,1,0.47023099660873413,0,False,0.7723076923076924,0.38461538461538464,0.48828125
23357,0,CF2,L3,0.3,zero_fill,5,2,0.9400051832199097,0,False,0.6742209631728046,0.37110481586402266,0.51171875
15977,0,CF2,L3,0.3,zero_fill,0,2,0.5195609331130981,0,False,0.6226415094339622,0.5220125786163522,0.6484375
10440,0,CF2,L3,0.3,zero_fill,0,5,0.38057008385658264,0,False,0.8123076923076923,0.3723076923076923,0.47265625
14216,0,CF2,L3,0.3,zero_fill,3,4,0.3598330616950989,0,False,0.7850467289719626,0.5397196261682243,0.90234375
18353,0,CF2,L3,0.3,zero_fill,7,6,0.5552769303321838,0,False,0.7301587301587301,0.5873015873015873,0.72265625
17404,0,CF2,L3,0.3,zero_fill,3,7,0.6811445355415344,0,False,0.6559139784946236,0.5026881720430108,0.73046875
8424,0,CF2,L3,0.3,zero_fill,8,5,0.29884523153305054,0,False,0.6731843575418994,0.3854748603351955,0.5390625
4744,0,CF2,L3,0.3,zero_fill,8,8,0.606689989566803,1,False,0.7313019390581718,0.3850415512465374,0.54296875
18797,0,CF2,L3,0.3,zero_fill,7,7,0.9862706661224365,1,False,0.7351190476190477,0.30952380952380953,0.40625
3156,0,CF2,L3,0.3,zero_fill,7,1,0.44371289014816284,0,False,0.7042682926829268,0.28353658536585363,0.36328125
17024,0,CF2,L3,0.3,zero_fill,2,5,0.8203669190406799,0,False,0.657074340527578,0.38848920863309355,0.6328125
7807,0,CF2,L3,0.3,zero_fill,8,4,0.5802925229072571,0,False,0.8272727272727273,0.6,0.7734375
138,0,CF2,L3,0.3,zero_fill,0,2,0.33186134696006775,0,False,0.7528604118993135,0.3501144164759725,0.59765625
