patch_id,seed,family,level,frac,method,true_label,prediction,confidence,correct,bounded_unknown,isolated_missing_frac,mask_overlap_centre,centre_erased_frac
17222,0,CF4,L3,0.3,telea,8,8,0.9793528914451599,1,False,0.9,0.1,0.125
7987,0,CF4,L3,0.3,telea,4,7,0.9283791184425354,0,False,0.9,0.1,0.125
14403,0,CF4,L3,0.3,telea,1,4,0.5270944833755493,0,False,0.9,0.1,0.125
12904,0,CF4,L3,0.3,telea,1,1,0.7851823568344116,1,False,0.9,0.1,0.125
1024,0,CF4,L3,0.3,telea,2,2,0.3372889459133148,1,False,0.9,0.1,0.125
15700,0,CF4,L3,0.3,telea,3,0,0.9992852807044983,0,False,0.9,0.1,0.125
12639,0,CF4,L3,0.3,telea,7,7,0.8015260100364685,1,False,0.9,0.1,0.125
20658,0,CF4,L3,0.3,telea,4,2,0.31796330213546753,0,False,0.9,0.1,0.125
2642,0,CF4,L3,0.3,telea,7,7,0.8274028301239014,1,False,0.9,0.1,0.125
9392,0,CF4,L3,0.3,telea,9,9,0.926878809928894,1,False,0.9,0.1,0.125
23357,0,CF4,L3,0.3,telea,5,5,0.8255897760391235,1,False,0.9,0.1,0.125
15977,0,CF4,L3,0.3,telea,0,1,0.43435972929000854,0,False,0.9,0.1,0.125
10440,0,CF4,L3,0.3,telea,0,0,0.9608805179595947,1,False,0.9,0.1,0.125
14216,0,CF4,L3,0.3,telea,3,1,0.960785448551178,0,False,0.9,0.1,0.125
18353,0,CF4,L3,0.3,telea,7,7,0.9747274518013,1,False,0.9,0.1,0.125
17404,0,CF4,L3,0.3,telea,3,2,0.5283879041671753,0,False,0.9,0.1,0.125
8424,0,CF4,L3,0.3,telea,8,8,0.5400270819664001,1,False,0.9,0.1,0.125
4744,0,CF4,L3,0.3,telea,8,6,0.7443997263908386,0,False,0.9,0.1,0.125
18797,0,CF4,L3,0.3,telea,7,7,0.999733030796051,1,False,0.9,0.1,0.125
3156,0,CF4,L3,0.3,telea,7,7,0.9892857670783997,1,False,0.9,0.1,0.125
17024,0,CF4,L3,0.3,telea,2,7,0.612693190574646,0,False,0.9,0.1,0.125
7807,0,CF4,L3,0.3,telea,8,8,0.7962168455123901,1,False,0.9,0.1,0.125
138,0,CF4,L3,0.3,telea,0,0,0.97889244556427,1,False,0.9,0.1,0.125
20222,0,CF4,L3,0.3,telea,2,2,0.9972956776618958,1,False,0.9,0.1,0.125
24734,0,CF4,L3,0.3,telea,9,0,0.6473175883293152,0,False,0.9,0.1,0.125
8909,0,CF4,L3,0.3,telea,0,0,0.8626552224159241,1,False,0.9,0.1,0.125
4684,0,CF4,L3,0.3,telea,1,1,0.9991897940635681,1,False,0.9,0.1,0.125
