patch_id,seed,family,level,frac,method,true_label,prediction,confidence,correct,bounded_unknown,isolated_missing_frac,mask_overlap_centre,centre_erased_frac
17222,0,CF3,L2,0.15,csfr,8,8,0.9710103869438171,1,True,0.8,0.0,0.0
7987,0,CF3,L2,0.15,csfr,4,4,0.37324196100234985,1,True,0.8,0.0,0.0
14403,0,CF3,L2,0.15,csfr,1,1,0.5067604780197144,1,True,0.8,0.0,0.0
12904,0,CF3,L2,0.15,csfr,1,1,0.7553648352622986,1,True,0.8,0.0,0.0
1024,0,CF3,L2,0.15,csfr,2,2,0.7759766578674316,1,True,0.8,0.0,0.0
15700,0,CF3,L2,0.15,csfr,3,0,0.9999978542327881,0,True,0.8,0.0,0.0
12639,0,CF3,L2,0.15,csfr,7,7,0.7428315281867981,1,True,0.8,0.0,0.0
20658,0,CF3,L2,0.15,csfr,4,2,0.2515454590320587,0,True,0.8,0.0,0.0
2642,0,CF3,L2,0.15,csfr,7,7,0.8202486038208008,1,True,0.8,0.0,0.0
9392,0,CF3,L2,0.15,csfr,9,9,0.9824435710906982,1,True,0.8,0.0,0.0
23357,0,CF3,L2,0.15,csfr,5,5,0.6659747362136841,1,True,0.8,0.0,0.0
15977,0,CF3,L2,0.15,csfr,0,0,0.7698495388031006,1,True,0.8,0.0,0.0
10440,0,CF3,L2,0.15,csfr,0,0,0.9989976286888123,1,True,0.8,0.0,0.0
14216,0,CF3,L2,0.15,csfr,3,3,0.8250446319580078,1,True,0.8,0.0,0.0
18353,0,CF3,L2,0.15,csfr,7,7,0.8582274913787842,1,True,0.8,0.0,0.0
17404,0,CF3,L2,0.15,csfr,3,9,0.5335540771484375,0,True,0.8,0.0,0.0
8424,0,CF3,L2,0.15,csfr,8,9,0.43963244557380676,0,True,0.8,0.0,0.0
4744,0,CF3,L2,0.15,csfr,8,8,0.5091298818588257,1,True,0.8,0.0,0.0
18797,0,CF3,L2,0.15,csfr,7,7,0.9970557689666748,1,True,0.8,0.0,0.0
3156,0,CF3,L2,0.15,csfr,7,7,0.992212176322937,1,True,0.8,0.0,0.0
17024,0,CF3,L2,0.15,csfr,2,2,0.9741466641426086,1,True,0.8,0.0,0.0
7807,0,CF3,L2,0.15,csfr,8,8,0.9753613471984863,1,True,0.8,0.0,0.0
138,0,CF3,L2,0.15,csfr,0,0,0.9978600144386292,1,True,0.8,0.0,0.0
20222,0,CF3,L2,0.15,csfr,2,2,0.9999855756759644,1,True,0.8,0.0,0.0
24734,0,CF3,L2,0.15,csfr,9,0,0.601391077041626,0,True,0.8,0.0,0.0
8909,0,CF3,L2,0.15,csfr,0,0,0.9366037249565125,1,True,0.8,0.0,0.0
4684,0,CF3,L2,0.15,csfr,1,1,0.9993354678153992,1,True,0.8,0.0,0.0
15978,0,CF3,L2,0.15,csfr,6,6,0.8649664521217346,1,True,0.8,0.0,0.0
21495,0,CF3,L2,0.15,csfr,7,7,0.8475058078765869,1,True,0.8,0.0,0.0
5107,0,CF3,L2,0.15,csfr,6,1,0.39984139800071716,0,True,0.8,0.0,0.0
1914,0,CF3,L2,0.15,csfr,2,2,0.846709132194519,1,True,0.8,0.0,0.0
21307,0,CF3,L2,0.15,csfr,1,1,0.9999910593032837,1,True,0.8,0.0,0.0
7178,0,CF3,L2,0.15,csfr,4,4,0.6892169117927551,1,True,0.8,0.0,0.0
13264,0,CF3,L2,0.15,csfr,4,6,0.3825753629207611,0,True,0.8,0.0,0.0
21507,0,CF3,L2,0.15,csfr,1,1,0.9982823133468628,1,True,0.8,0.0,0.0
8399,0,CF3,L2,0.15,csfr,9,2,0.6018890142440796,0,True,0.8,0.0,0.0
4384,0,CF3,L2,0.15,csfr,0,0,0.9992146492004395,1,True,0.8,0.0,0.0
5820,0,CF3,L2,0.15,csfr,0,1,0.7940623164176941,0,True,0.8,0.0,0.0
22865,0,CF3,L2,0.15,csfr,0,0,0.9604559540748596,1,True,0.8,0.0,0.0
65,0,CF3,L2,0.15,csfr,0,0,0.6932390332221985,1,True,0.8,0.0,0.0
15494,0,CF3,L2,0.15,csfr,6,6,0.6762287616729736,1,True,0.8,0.0,0.0
2327,0,CF3,L2,0.15,csfr,5,5,0.9043321013450623,1,True,0.8,0.0,0.0
24596,0,CF3,L2,0.15,csfr,7,6,0.7083346843719482,0,True,0.8,0.0,0.0
3825,0,CF3,L2,0.15,csfr,5,5,0.6895423531532288,1,True,0.8,0.0,0.0
17168,0,CF3,L2,0.15,csfr,7,7,0.874137282371521,1,True,0.8,0.0,0.0
4357,0,CF3,L2,0.15,csfr,3,3,0.9490842223167419,1,True,0.8,0.0,0.0
2364,0,CF3,L2,0.15,csfr,9,9,0.8978443145751953,1,True,0.8,0.0,0.0
8703,0,CF3,L2,0.15,csfr,9,9,0.9863595366477966,1,True,0.8,0.0,0.0
19390,0,CF3,L2,0.15,csfr,9,9,0.9749066829681396,1,True,0.8,0.0,0.0
17853,0,CF3,L2,0.15,csfr,6,2,0.41668498516082764,0,True,0.8,0.0,0.0
4930,0,CF3,L2,0.15,csfr,4,1,0.7785088419914246,0,True,0.8,0.0,0.0
5314,0,CF3,L2,0.15,csfr,8,8,0.790290892124176,1,True,0.8,0.0,0.0
4478,0,CF3,L2,0.15,csfr,8,8,0.8759257793426514,1,True,0.8,0.0,0.0
23679,0,CF3,L2,0.15,csfr,4,1,0.843737006187439,0,True,0.8,0.0,0.0
5449,0,CF3,L2,0.15,csfr,1,1,0.8999878168106079,1,True,0.8,0.0,0.0
24183,0,CF3,L2,0.15,csfr,0,0,0.9167038798332214,1,True,0.8,0.0,0.0
20842,0,CF3,L2,0.15,csfr,3,3,0.9548463821411133,1,True,0.8,0.0,0.0
18825,0,CF3,L2,0.15,csfr,9,0,0.6715822815895081,0,True,0.8,0.0,0.0
6265,0,CF3,L2,0.15,csfr,1,1,0.8954556584358215,1,True,0.8,0.0,0.0
24932,0,CF3,L2,0.15,csfr,4,2,0.3799366354942322,0,True,0.8,0.0,0.0
14427,0,CF3,L2,0.15,csfr,8,9,0.44241753220558167,0,True,0.8,0.0,0.0
3740,0,CF3,L2,0.15,csfr,7,7,0.985755205154419,1,True,0.8,0.0,0.0
16809,0,CF3,L2,0.15,csfr,9,2,0.5457112789154053,0,True,0.8,0.0,0.0
1136,0,CF3,L2,0.15,csfr,1,7,0.8807528614997864,0,True,0.8,0.0,0.0
25757,0,CF3,L2,0.15,csfr,5,5,0.9839805364608765,1,True,0.8,0.0,0.0
7356,0,CF3,L2,0.15,csfr,4,4,0.6289778351783752,1,True,0.8,0.0,0.0
12298,0,CF3,L2,0.15,csfr,0,0,0.9884312152862549,1,True,0.8,0.0,0.0
5700,0,CF3,L2,0.15,csfr,3,2,0.3371964693069458,0,True,0.8,0.0,0.0
22753,0,CF3,L2,0.15,csfr,6,6,0.8798651695251465,1,True,0.8,0.0,0.0
16813,0,CF3,L2,0.15,csfr,6,6,0.6491627097129822,1,True,0.8,0.0,0.0
7373,0,CF3,L2,0.15,csfr,8,8,0.7323549389839172,1,True,0.8,0.0,0.0
20149,0,CF3,L2,0.15,csfr,2,2,0.6922945976257324,1,True,0.8,0.0,0.0
15874,0,CF3,L2,0.15,csfr,9,9,0.9763388633728027,1,True,0.8,0.0,0.0
26011,0,CF3,L2,0.15,csfr,0,0,0.9009155035018921,1,True,0.8,0.0,0.0
4196,0,CF3,L2,0.15,csfr,9,9,0.4749404489994049,1,True,0.8,0.0,0.0
11227,0,CF3,L2,0.15,csfr,3,1,0.5500683784484863,0,True,0.8,0.0,0.0
15736,0,CF3,L2,0.15,csfr,3,3,0.9580571055412292,1,True,0.8,0.0,0.0
6339,0,CF3,L2,0.15,csfr,6,6,0.8571333289146423,1,True,0.8,0.0,0.0
25704,0,CF3,L2,0.15,csfr,2,2,0.9875652194023132,1,True,0.8,0.0,0.0
3190,0,CF3,L2,0.15,csfr,7,7,0.8942664861679077,1,True,0.8,0.0,0.0
737,0,CF3,L2,0.15,csfr,4,4,0.7975984811782837,1,True,0.8,0.0,0.0
22875,0,CF3,L2,0.15,csfr,9,9,0.9530249834060669,1,True,0.8,0.0,0.0
22749,0,CF3,L2,0.15,csfr,3,3,0.7309371829032898,1,True,0.8,0.0,0.0
22998,0,CF3,L2,0.15,csfr,3,3,0.9887723326683044,1,True,0.8,0.0,0.0
24210,0,CF3,L2,0.15,csfr,5,5,0.925531268119812,1,True,0.8,0.0,0.0
6800,0,CF3,L2,0.15,csfr,4,4,0.7431010603904724,1,True,0.8,0.0,0.0
16602,0,CF3,L2,0.15,csfr,9,9,0.39564239978790283,1,True,0.8,0.0,0.0
10822,0,CF3,L2,0.15,csfr,6,6,0.7414171695709229,1,True,0.8,0.0,0.0
12822,0,CF3,L2,0.15,csfr,1,1,0.9999630451202393,1,True,0.8,0.0,0.0
12758,0,CF3,L2,0.15,csfr,5,5,0.9667056798934937,1,True,0.8,0.0,0.0
21144,0,CF3,L2,0.15,csfr,4,4,0.9741536974906921,1,True,0.8,0.0,0.0
4900,0,CF3,L2,0.15,csfr,6,6,0.49766674637794495,1,True,0.8,0.0,0.0
