patch_id,seed,family,level,frac,method,true_label,prediction,confidence,correct,bounded_unknown,isolated_missing_frac,mask_overlap_centre,centre_erased_frac
17222,0,CF3,L2,0.15,dictlearn,8,8,0.9771589636802673,1,False,0.8,0.0,0.0
7987,0,CF3,L2,0.15,dictlearn,4,4,0.37808161973953247,1,False,0.8,0.0,0.0
14403,0,CF3,L2,0.15,dictlearn,1,1,0.5387803912162781,1,False,0.8,0.0,0.0
12904,0,CF3,L2,0.15,dictlearn,1,1,0.8343239426612854,1,False,0.8,0.0,0.0
1024,0,CF3,L2,0.15,dictlearn,2,2,0.7255986928939819,1,False,0.8,0.0,0.0
15700,0,CF3,L2,0.15,dictlearn,3,0,0.9999970197677612,0,False,0.8,0.0,0.0
12639,0,CF3,L2,0.15,dictlearn,7,7,0.6395270824432373,1,False,0.8,0.0,0.0
20658,0,CF3,L2,0.15,dictlearn,4,1,0.306976854801178,0,False,0.8,0.0,0.0
2642,0,CF3,L2,0.15,dictlearn,7,7,0.921905517578125,1,False,0.8,0.0,0.0
9392,0,CF3,L2,0.15,dictlearn,9,9,0.984836757183075,1,False,0.8,0.0,0.0
23357,0,CF3,L2,0.15,dictlearn,5,6,0.7026417255401611,0,False,0.8,0.0,0.0
15977,0,CF3,L2,0.15,dictlearn,0,1,0.5376158356666565,0,False,0.8,0.0,0.0
10440,0,CF3,L2,0.15,dictlearn,0,0,0.995952844619751,1,False,0.8,0.0,0.0
14216,0,CF3,L2,0.15,dictlearn,3,3,0.8784520030021667,1,False,0.8,0.0,0.0
18353,0,CF3,L2,0.15,dictlearn,7,7,0.9163455367088318,1,False,0.8,0.0,0.0
17404,0,CF3,L2,0.15,dictlearn,3,3,0.6502600312232971,1,False,0.8,0.0,0.0
8424,0,CF3,L2,0.15,dictlearn,8,9,0.4535742998123169,0,False,0.8,0.0,0.0
4744,0,CF3,L2,0.15,dictlearn,8,8,0.5190505981445312,1,False,0.8,0.0,0.0
18797,0,CF3,L2,0.15,dictlearn,7,7,0.9984947443008423,1,False,0.8,0.0,0.0
3156,0,CF3,L2,0.15,dictlearn,7,7,0.9941737055778503,1,False,0.8,0.0,0.0
17024,0,CF3,L2,0.15,dictlearn,2,2,0.934371829032898,1,False,0.8,0.0,0.0
7807,0,CF3,L2,0.15,dictlearn,8,8,0.9752240180969238,1,False,0.8,0.0,0.0
138,0,CF3,L2,0.15,dictlearn,0,0,0.9978976249694824,1,False,0.8,0.0,0.0
20222,0,CF3,L2,0.15,dictlearn,2,2,0.999974250793457,1,False,0.8,0.0,0.0
24734,0,CF3,L2,0.15,dictlearn,9,0,0.5063784122467041,0,False,0.8,0.0,0.0
8909,0,CF3,L2,0.15,dictlearn,0,0,0.9338924884796143,1,False,0.8,0.0,0.0
4684,0,CF3,L2,0.15,dictlearn,1,1,0.9991084933280945,1,False,0.8,0.0,0.0
15978,0,CF3,L2,0.15,dictlearn,6,6,0.8544237613677979,1,False,0.8,0.0,0.0
21495,0,CF3,L2,0.15,dictlearn,7,7,0.9182239770889282,1,False,0.8,0.0,0.0
5107,0,CF3,L2,0.15,dictlearn,6,1,0.4379895031452179,0,False,0.8,0.0,0.0
1914,0,CF3,L2,0.15,dictlearn,2,2,0.8389252424240112,1,False,0.8,0.0,0.0
21307,0,CF3,L2,0.15,dictlearn,1,1,0.999990701675415,1,False,0.8,0.0,0.0
7178,0,CF3,L2,0.15,dictlearn,4,4,0.7155058979988098,1,False,0.8,0.0,0.0
13264,0,CF3,L2,0.15,dictlearn,4,6,0.36712920665740967,0,False,0.8,0.0,0.0
21507,0,CF3,L2,0.15,dictlearn,1,1,0.999315619468689,1,False,0.8,0.0,0.0
8399,0,CF3,L2,0.15,dictlearn,9,2,0.7932561635971069,0,False,0.8,0.0,0.0
4384,0,CF3,L2,0.15,dictlearn,0,0,0.9992710947990417,1,False,0.8,0.0,0.0
5820,0,CF3,L2,0.15,dictlearn,0,1,0.7986853122711182,0,False,0.8,0.0,0.0
22865,0,CF3,L2,0.15,dictlearn,0,0,0.963517963886261,1,False,0.8,0.0,0.0
65,0,CF3,L2,0.15,dictlearn,0,0,0.7218881845474243,1,False,0.8,0.0,0.0
15494,0,CF3,L2,0.15,dictlearn,6,6,0.7248687744140625,1,False,0.8,0.0,0.0
2327,0,CF3,L2,0.15,dictlearn,5,5,0.8514546751976013,1,False,0.8,0.0,0.0
24596,0,CF3,L2,0.15,dictlearn,7,6,0.6437375545501709,0,False,0.8,0.0,0.0
3825,0,CF3,L2,0.15,dictlearn,5,5,0.6011252999305725,1,False,0.8,0.0,0.0
17168,0,CF3,L2,0.15,dictlearn,7,2,0.6786997318267822,0,False,0.8,0.0,0.0
4357,0,CF3,L2,0.15,dictlearn,3,3,0.9819477796554565,1,False,0.8,0.0,0.0
2364,0,CF3,L2,0.15,dictlearn,9,9,0.8746088743209839,1,False,0.8,0.0,0.0
8703,0,CF3,L2,0.15,dictlearn,9,9,0.9771313071250916,1,False,0.8,0.0,0.0
19390,0,CF3,L2,0.15,dictlearn,9,9,0.9882301092147827,1,False,0.8,0.0,0.0
17853,0,CF3,L2,0.15,dictlearn,6,2,0.5507654547691345,0,False,0.8,0.0,0.0
4930,0,CF3,L2,0.15,dictlearn,4,1,0.6686016321182251,0,False,0.8,0.0,0.0
5314,0,CF3,L2,0.15,dictlearn,8,8,0.9291346669197083,1,False,0.8,0.0,0.0
