patch_id,seed,family,level,frac,method,true_label,prediction,confidence,correct,bounded_unknown,isolated_missing_frac,mask_overlap_centre,centre_erased_frac
17222,0,CF3,L4,0.5,telea,8,8,0.9832537770271301,1,False,0.9375,0.25,0.5
7987,0,CF3,L4,0.5,telea,4,4,0.8055230975151062,1,False,0.9375,0.25,0.5
14403,0,CF3,L4,0.5,telea,1,4,0.6217859983444214,0,False,0.9375,0.25,0.5
12904,0,CF3,L4,0.5,telea,1,1,0.8256444334983826,1,False,0.9375,0.25,0.5
1024,0,CF3,L4,0.5,telea,2,2,0.9876667261123657,1,False,0.9375,0.25,0.5
15700,0,CF3,L4,0.5,telea,3,0,0.9988610744476318,0,False,0.9375,0.25,0.5
12639,0,CF3,L4,0.5,telea,7,1,0.8352528214454651,0,False,0.9375,0.25,0.5
20658,0,CF3,L4,0.5,telea,4,4,0.3620240390300751,1,False,0.9375,0.25,0.5
2642,0,CF3,L4,0.5,telea,7,1,0.7997832894325256,0,False,0.9375,0.25,0.5
9392,0,CF3,L4,0.5,telea,9,9,0.9477167725563049,1,False,0.9375,0.25,0.5
23357,0,CF3,L4,0.5,telea,5,8,0.8635326027870178,0,False,0.9375,0.25,0.5
15977,0,CF3,L4,0.5,telea,0,4,0.4444423317909241,0,False,0.9375,0.25,0.5
10440,0,CF3,L4,0.5,telea,0,0,0.9823143482208252,1,False,0.9375,0.25,0.5
14216,0,CF3,L4,0.5,telea,3,3,0.6955940127372742,1,False,0.9375,0.25,0.5
18353,0,CF3,L4,0.5,telea,7,2,0.5712134838104248,0,False,0.9375,0.25,0.5
17404,0,CF3,L4,0.5,telea,3,4,0.9198123812675476,0,False,0.9375,0.25,0.5
8424,0,CF3,L4,0.5,telea,8,4,0.4815867245197296,0,False,0.9375,0.25,0.5
4744,0,CF3,L4,0.5,telea,8,8,0.9204384088516235,1,False,0.9375,0.25,0.5
18797,0,CF3,L4,0.5,telea,7,2,0.6867674589157104,0,False,0.9375,0.25,0.5
3156,0,CF3,L4,0.5,telea,7,2,0.5993964076042175,0,False,0.9375,0.25,0.5
17024,0,CF3,L4,0.5,telea,2,2,0.9283018708229065,1,False,0.9375,0.25,0.5
7807,0,CF3,L4,0.5,telea,8,8,0.9697408080101013,1,False,0.9375,0.25,0.5
138,0,CF3,L4,0.5,telea,0,0,0.955447793006897,1,False,0.9375,0.25,0.5
20222,0,CF3,L4,0.5,telea,2,2,0.9866211414337158,1,False,0.9375,0.25,0.5
24734,0,CF3,L4,0.5,telea,9,9,0.9144323468208313,1,False,0.9375,0.25,0.5
8909,0,CF3,L4,0.5,telea,0,9,0.4543249309062958,0,False,0.9375,0.25,0.5
4684,0,CF3,L4,0.5,telea,1,1,0.9985212683677673,1,False,0.9375,0.25,0.5
15978,0,CF3,L4,0.5,telea,6,8,0.40587499737739563,0,False,0.9375,0.25,0.5
21495,0,CF3,L4,0.5,telea,7,1,0.5065732002258301,0,False,0.9375,0.25,0.5
5107,0,CF3,L4,0.5,telea,6,1,0.5429551601409912,0,False,0.9375,0.25,0.5
1914,0,CF3,L4,0.5,telea,2,2,0.651811420917511,1,False,0.9375,0.25,0.5
21307,0,CF3,L4,0.5,telea,1,1,0.9996157884597778,1,False,0.9375,0.25,0.5
7178,0,CF3,L4,0.5,telea,4,4,0.6730254292488098,1,False,0.9375,0.25,0.5
13264,0,CF3,L4,0.5,telea,4,4,0.43412941694259644,1,False,0.9375,0.25,0.5
21507,0,CF3,L4,0.5,telea,1,1,0.9968801736831665,1,False,0.9375,0.25,0.5
8399,0,CF3,L4,0.5,telea,9,0,0.680345356464386,0,False,0.9375,0.25,0.5
4384,0,CF3,L4,0.5,telea,0,0,0.8952344059944153,1,False,0.9375,0.25,0.5
5820,0,CF3,L4,0.5,telea,0,1,0.6248210668563843,0,False,0.9375,0.25,0.5
